,Default,purpose,dti_n,home_ownership,revenue,loan_amnt,addr_state,fico_n
377191,0,debt_consolidation,34.16,RENT,122000.0,28725,UT,732.0
377192,0,debt_consolidation,8.48,MORTGAGE,133427.0,35000,UT,707.0
377193,0,debt_consolidation,35.21,RENT,79000.0,23850,NJ,757.0
377194,0,debt_consolidation,11.2,RENT,72000.0,15000,MN,662.0
377195,1,other,17.94,RENT,50368.0,7500,NC,667.0
377196,0,credit_card,12.03,MORTGAGE,90500.0,10000,WV,807.0
377197,1,debt_consolidation,2.14,MORTGAGE,84000.0,37500,GA,682.0
377198,1,credit_card,23.55,RENT,50000.0,22000,CT,722.0
377199,0,debt_consolidation,29.43,MORTGAGE,135000.0,20000,MO,702.0
377200,0,debt_consolidation,18.71,RENT,83000.0,40000,NY,722.0
377201,0,debt_consolidation,5.54,MORTGAGE,34000.0,6000,LA,667.0
377202,0,credit_card,4.44,RENT,40000.0,8000,WA,662.0
377203,0,debt_consolidation,7.8,RENT,110000.0,10000,CA,667.0
377204,1,credit_card,10.77,RENT,20500.0,10000,SD,712.0
377205,0,debt_consolidation,7.59,MORTGAGE,350000.0,35000,CA,787.0
377206,0,home_improvement,20.78,MORTGAGE,96000.0,40000,NY,747.0
377207,0,debt_consolidation,25.65,OWN,35000.0,11000,TX,797.0
377208,0,other,5.74,MORTGAGE,92000.0,6000,DE,732.0
377209,0,debt_consolidation,22.57,MORTGAGE,62000.0,4800,CA,677.0
377210,1,other,3.21,RENT,35000.0,12000,CT,742.0
377211,0,debt_consolidation,33.34,RENT,55000.0,8000,FL,697.0
377212,0,debt_consolidation,18.37,MORTGAGE,54000.0,9000,CA,692.0
377213,1,debt_consolidation,13.32,RENT,120000.0,35000,MD,682.0
377214,0,home_improvement,6.33,MORTGAGE,95000.0,8000,AR,712.0
377215,0,credit_card,27.88,MORTGAGE,51000.0,16000,MN,807.0
377216,0,other,23.56,MORTGAGE,62000.0,25000,OH,692.0
377217,0,debt_consolidation,10.04,MORTGAGE,110000.0,8400,RI,712.0
377218,0,medical,4.27,MORTGAGE,89000.0,11500,MO,727.0
377219,0,debt_consolidation,24.26,MORTGAGE,55296.0,20000,GA,712.0
377220,1,debt_consolidation,28.63,MORTGAGE,81800.0,40000,PA,757.0
377221,0,credit_card,24.02,OWN,51000.0,35000,NJ,767.0
377222,0,credit_card,15.1,RENT,79000.0,4000,IL,682.0
377223,0,house,2.0,RENT,90000.0,40000,TX,687.0
377224,1,moving,30.13,RENT,36400.0,3000,NV,672.0
377225,0,debt_consolidation,7.45,MORTGAGE,73000.0,25000,CO,667.0
377226,1,debt_consolidation,26.0,MORTGAGE,45000.0,22000,AR,742.0
377227,0,moving,23.07,RENT,38000.0,1000,WA,717.0
377228,0,credit_card,15.45,MORTGAGE,110000.0,7000,IL,717.0
377229,0,debt_consolidation,31.88,MORTGAGE,152000.0,40000,AZ,692.0
377230,0,debt_consolidation,19.28,RENT,94600.0,14000,NY,727.0
377231,0,credit_card,26.37,MORTGAGE,41500.0,8000,IL,692.0
377232,0,major_purchase,30.12,MORTGAGE,90000.0,8500,TN,667.0
377233,1,credit_card,16.23,MORTGAGE,145000.0,30000,TX,662.0
377234,0,credit_card,30.03,RENT,40000.0,4800,MI,677.0
377235,1,debt_consolidation,15.89,RENT,100002.0,15000,CA,722.0
377236,1,home_improvement,11.49,MORTGAGE,60300.0,35000,AZ,677.0
377237,0,debt_consolidation,10.5,RENT,45000.0,12000,NY,707.0
377238,1,credit_card,33.17,OWN,88000.0,10000,AL,712.0
377239,1,medical,12.09,MORTGAGE,120000.0,5000,MO,682.0
377240,0,other,9.82,OWN,60000.0,8000,TX,792.0
377241,0,debt_consolidation,12.07,RENT,37000.0,10000,GA,672.0
377242,0,home_improvement,0.76,MORTGAGE,140000.0,10000,MI,797.0
377243,0,home_improvement,33.07,MORTGAGE,88000.0,32000,CA,697.0
377244,1,moving,4.39,MORTGAGE,56000.0,8000,FL,717.0
377245,0,debt_consolidation,18.53,MORTGAGE,51000.0,5000,PA,762.0
377246,0,debt_consolidation,2.65,MORTGAGE,135000.0,15000,CA,667.0
377247,0,car,5.6,MORTGAGE,45000.0,14000,VA,732.0
377248,1,debt_consolidation,14.26,RENT,50000.0,12000,VA,662.0
377249,0,credit_card,13.2,RENT,280000.0,22400,CA,672.0
377250,1,debt_consolidation,4.38,MORTGAGE,684000.0,25000,TN,707.0
377251,1,debt_consolidation,14.57,RENT,176052.95,27000,GA,732.0
377252,0,credit_card,9.52,OWN,45000.0,20000,WA,732.0
377253,1,debt_consolidation,10.56,OWN,49000.0,16000,CA,722.0
377254,0,debt_consolidation,18.12,RENT,50000.0,9600,DE,692.0
377255,0,debt_consolidation,25.0,OWN,125000.0,24250,WA,677.0
377256,0,other,5.78,MORTGAGE,300000.0,8000,TX,777.0
377257,0,debt_consolidation,19.74,MORTGAGE,69800.0,20000,TX,737.0
377258,1,debt_consolidation,6.97,MORTGAGE,273500.0,4800,CA,687.0
377259,0,debt_consolidation,35.36,OWN,45000.0,4000,MS,757.0
377260,0,other,16.25,MORTGAGE,80000.0,10000,AL,677.0
377261,0,other,33.33,MORTGAGE,45000.0,3500,MN,697.0
377262,0,medical,18.24,MORTGAGE,194000.0,6000,NY,692.0
377263,0,small_business,17.98,OWN,60738.0,30000,CA,682.0
377264,0,debt_consolidation,22.34,MORTGAGE,72700.0,18400,GA,782.0
377265,0,debt_consolidation,20.41,RENT,50000.0,20000,CA,717.0
377266,0,debt_consolidation,17.6,MORTGAGE,43514.0,4100,GA,682.0
377267,0,credit_card,6.0,RENT,62000.0,13000,WA,747.0
377268,0,debt_consolidation,12.11,RENT,43000.0,10000,MA,702.0
377269,0,credit_card,23.22,MORTGAGE,40000.0,4000,CA,697.0
377270,1,moving,20.53,OWN,55000.0,28000,NY,722.0
377271,0,other,17.48,MORTGAGE,67000.0,3000,FL,707.0
377272,0,other,15.18,MORTGAGE,165000.0,20000,NY,717.0
377273,0,debt_consolidation,2.68,MORTGAGE,90000.0,10000,VA,822.0
377274,1,major_purchase,28.54,RENT,60000.0,8000,CO,742.0
377275,0,debt_consolidation,31.72,RENT,20712.0,10400,MA,722.0
377276,0,debt_consolidation,1.48,RENT,86169.0,20000,NY,677.0
377277,0,debt_consolidation,21.44,OWN,26748.0,5500,TN,692.0
377278,0,major_purchase,17.88,MORTGAGE,169000.0,8000,FL,662.0
377279,1,credit_card,3.29,RENT,50000.0,30000,NY,662.0
377280,0,debt_consolidation,16.53,MORTGAGE,118000.0,40000,PA,672.0
377281,0,debt_consolidation,15.75,RENT,80000.0,20000,CT,692.0
377282,0,debt_consolidation,10.36,MORTGAGE,89000.0,30000,MA,682.0
377283,0,debt_consolidation,12.63,MORTGAGE,98000.0,22000,MI,682.0
377284,1,credit_card,29.25,RENT,37600.0,4000,OR,672.0
377285,1,debt_consolidation,13.77,RENT,300000.0,40000,MA,677.0
377286,0,credit_card,29.63,RENT,55600.0,9600,NY,667.0
377287,0,debt_consolidation,18.46,RENT,65488.0,15000,OH,667.0
377288,0,other,33.57,MORTGAGE,57916.0,2500,AZ,677.0
377289,0,home_improvement,33.31,MORTGAGE,45000.0,11000,NY,807.0
377290,0,other,3.53,MORTGAGE,33000.0,1500,ID,662.0
377291,0,debt_consolidation,13.34,MORTGAGE,80000.0,8000,CA,807.0
377292,0,credit_card,18.45,RENT,97000.0,15000,TX,697.0
377293,1,debt_consolidation,10.28,RENT,36000.0,6000,FL,672.0
377294,0,moving,6.12,RENT,33800.0,4900,FL,752.0
377295,1,home_improvement,35.76,OWN,30200.0,4000,SC,742.0
377296,1,home_improvement,11.75,MORTGAGE,100000.0,30000,PA,692.0
377297,0,debt_consolidation,12.89,MORTGAGE,150000.0,24000,CA,692.0
377298,1,debt_consolidation,28.05,RENT,38500.0,13900,NY,677.0
377299,0,debt_consolidation,26.65,MORTGAGE,187000.0,40000,IN,742.0
377300,0,medical,21.2,RENT,12000.0,4225,GA,662.0
377301,0,other,5.19,MORTGAGE,68000.0,9000,NC,807.0
377302,0,debt_consolidation,33.3,RENT,36000.0,4000,WA,727.0
377303,1,debt_consolidation,19.55,MORTGAGE,110000.0,36425,NY,717.0
377304,0,debt_consolidation,32.01,OWN,40000.0,6000,PA,687.0
377305,0,debt_consolidation,17.93,MORTGAGE,133000.0,25000,CA,702.0
377306,0,home_improvement,17.9,MORTGAGE,104500.0,40000,TX,672.0
377307,0,credit_card,18.7,MORTGAGE,60000.0,4800,NV,682.0
377308,0,debt_consolidation,6.0,MORTGAGE,92942.0,28500,SC,727.0
377309,0,debt_consolidation,16.93,RENT,76000.0,4000,GA,672.0
377310,1,debt_consolidation,2.05,RENT,90000.0,15000,SC,692.0
377311,0,credit_card,17.24,RENT,62000.0,15000,CA,712.0
377312,0,medical,36.21,RENT,70000.0,12000,TX,712.0
377313,0,debt_consolidation,24.95,MORTGAGE,72000.0,10000,TX,707.0
377314,1,debt_consolidation,13.89,RENT,125000.0,25000,HI,692.0
377315,0,other,15.88,MORTGAGE,110000.0,16500,CA,797.0
377316,0,debt_consolidation,33.26,RENT,28000.0,8500,CA,767.0
377317,0,medical,11.42,MORTGAGE,33000.0,4000,FL,702.0
377318,1,credit_card,3.39,RENT,45000.0,10000,CA,722.0
377319,1,home_improvement,3.37,OWN,90000.0,12000,TX,687.0
377320,0,credit_card,12.03,RENT,41000.0,3500,TX,662.0
377321,0,home_improvement,5.07,OWN,110000.0,15000,TX,787.0
377322,0,debt_consolidation,10.43,RENT,64000.0,5000,VA,677.0
377323,0,other,3.76,RENT,30000.0,5000,NY,717.0
377324,0,debt_consolidation,22.44,OWN,36970.0,20000,MT,707.0
377325,0,debt_consolidation,13.8,MORTGAGE,58000.0,5500,TX,757.0
377326,0,credit_card,10.12,MORTGAGE,65000.0,7150,MI,702.0
377327,0,credit_card,14.26,MORTGAGE,83000.0,40000,IN,727.0
377328,1,other,30.89,RENT,27000.0,5000,MD,682.0
377329,0,debt_consolidation,20.84,RENT,80000.0,11100,AK,677.0
377330,0,credit_card,33.94,RENT,60000.0,3000,TN,772.0
377331,0,debt_consolidation,27.3,MORTGAGE,104000.0,25000,MA,727.0
377332,0,debt_consolidation,36.69,MORTGAGE,56000.0,15000,AL,682.0
377333,0,major_purchase,12.14,RENT,85000.0,30000,TX,672.0
377334,0,debt_consolidation,27.64,MORTGAGE,43000.0,7000,IL,707.0
377335,0,major_purchase,8.68,MORTGAGE,51000.0,5500,TX,712.0
377336,0,medical,16.28,MORTGAGE,33000.0,6300,TX,667.0
377337,0,debt_consolidation,23.55,MORTGAGE,78000.0,16000,TN,727.0
377338,1,debt_consolidation,39.17,MORTGAGE,39000.0,6000,TX,692.0
377339,0,credit_card,1.15,RENT,26000.0,6000,TX,757.0
377340,0,debt_consolidation,17.83,OWN,28000.0,12000,FL,752.0
377341,1,debt_consolidation,79.59,MORTGAGE,96400.0,12000,CA,747.0
377342,0,debt_consolidation,12.91,MORTGAGE,164200.0,15000,MD,707.0
377343,0,debt_consolidation,17.55,MORTGAGE,60000.0,20000,GA,752.0
377344,1,other,17.94,MORTGAGE,86000.0,10000,CA,727.0
377345,0,debt_consolidation,5.98,MORTGAGE,101000.0,19000,VA,672.0
377346,0,debt_consolidation,29.35,MORTGAGE,176000.0,14000,NC,697.0
377347,1,home_improvement,69.47,MORTGAGE,145000.0,10000,KS,677.0
377348,0,debt_consolidation,25.65,MORTGAGE,84000.0,25600,TX,722.0
377349,0,home_improvement,8.51,MORTGAGE,80000.0,35000,CA,672.0
377350,0,major_purchase,0.0,OWN,25000.0,6000,FL,762.0
377351,1,debt_consolidation,20.45,OWN,50000.0,16000,DE,672.0
377352,0,small_business,6.12,MORTGAGE,20000.0,8400,IL,667.0
377353,0,house,8.83,MORTGAGE,210000.0,35000,NJ,672.0
377354,0,major_purchase,16.95,RENT,134000.0,8000,UT,662.0
377355,0,credit_card,15.27,OWN,76000.0,15000,AL,742.0
377356,0,other,25.51,MORTGAGE,54000.0,3600,AL,707.0
377357,0,other,9.78,MORTGAGE,57563.0,4000,AL,687.0
377358,0,other,22.22,MORTGAGE,70000.0,8400,MD,677.0
377359,1,home_improvement,7.32,OWN,100000.0,24000,CA,672.0
377360,0,home_improvement,14.19,MORTGAGE,63000.0,30000,FL,697.0
377361,0,debt_consolidation,33.09,MORTGAGE,40000.0,6500,GA,702.0
377362,0,other,11.11,MORTGAGE,45500.0,5000,AZ,667.0
377363,1,home_improvement,8.09,MORTGAGE,78000.0,10000,TN,677.0
377364,0,debt_consolidation,18.72,MORTGAGE,70000.0,8725,MI,727.0
377365,0,debt_consolidation,21.69,MORTGAGE,41000.0,6500,NY,717.0
377366,0,debt_consolidation,13.69,OWN,63440.0,4800,FL,672.0
377367,0,debt_consolidation,18.02,RENT,52000.0,10000,OK,677.0
377368,0,debt_consolidation,10.8,MORTGAGE,72000.0,7500,OH,662.0
377369,0,debt_consolidation,15.1,MORTGAGE,65000.0,15000,SC,732.0
377370,0,debt_consolidation,12.63,MORTGAGE,150000.0,13000,TX,712.0
377371,0,moving,27.57,MORTGAGE,95500.0,16000,NC,682.0
377372,0,debt_consolidation,7.61,MORTGAGE,67000.0,5000,WA,682.0
377373,0,debt_consolidation,31.92,RENT,47000.0,20000,CO,687.0
377374,1,debt_consolidation,26.69,RENT,66000.0,6000,NY,677.0
377375,0,major_purchase,6.05,OWN,182420.0,40000,NC,692.0
377376,1,debt_consolidation,15.55,RENT,87000.0,20000,CA,662.0
377377,0,debt_consolidation,27.81,RENT,65000.0,12000,TX,692.0
377378,0,house,6.8,MORTGAGE,48000.0,15000,AR,687.0
377379,0,debt_consolidation,19.77,RENT,58700.0,10800,OH,662.0
377380,0,credit_card,18.31,RENT,35000.0,6025,MA,682.0
377381,0,debt_consolidation,27.33,RENT,46592.0,15000,CO,682.0
377382,0,home_improvement,31.08,MORTGAGE,90000.0,5000,MA,732.0
377383,0,home_improvement,22.81,MORTGAGE,90000.0,24000,FL,807.0
377384,0,debt_consolidation,16.54,RENT,100000.0,26000,NY,697.0
377385,1,debt_consolidation,16.49,MORTGAGE,65000.0,35000,NY,677.0
377386,0,debt_consolidation,3.58,RENT,59000.0,8000,FL,677.0
377387,0,debt_consolidation,9.73,MORTGAGE,70200.0,3000,IN,712.0
377388,0,debt_consolidation,11.37,RENT,75000.0,13000,VA,737.0
377389,0,credit_card,26.63,MORTGAGE,78000.0,20000,CA,692.0
377390,0,debt_consolidation,7.02,MORTGAGE,47000.0,22000,FL,782.0
377391,0,debt_consolidation,7.6,OWN,95500.0,3000,FL,677.0
377392,1,debt_consolidation,18.69,RENT,110000.0,10000,CA,752.0
377393,1,debt_consolidation,13.95,RENT,26500.0,6000,NC,702.0
377394,1,debt_consolidation,8.3,RENT,60000.0,4000,FL,697.0
377395,0,debt_consolidation,17.12,RENT,94000.0,6000,CA,687.0
377396,0,credit_card,21.71,RENT,75000.0,10000,KS,667.0
377397,1,vacation,26.64,OWN,55000.0,4200,HI,712.0
377398,0,debt_consolidation,27.05,OWN,45000.0,5000,NY,727.0
377399,1,credit_card,12.27,OWN,30000.0,20000,FL,697.0
377400,1,debt_consolidation,2.35,MORTGAGE,203129.0,28000,OH,697.0
377401,0,debt_consolidation,24.2,MORTGAGE,60000.0,30000,FL,677.0
377402,1,credit_card,7.65,RENT,75000.0,10000,NV,667.0
377403,1,home_improvement,35.59,MORTGAGE,207000.0,24000,MI,682.0
377404,1,home_improvement,25.48,RENT,59000.0,10000,FL,687.0
377405,0,debt_consolidation,34.69,OWN,52000.0,16000,MN,827.0
377406,1,debt_consolidation,32.59,RENT,64000.0,25000,RI,682.0
377407,1,debt_consolidation,27.51,MORTGAGE,138000.0,28000,NM,727.0
377408,0,debt_consolidation,11.82,RENT,65000.0,25000,NY,732.0
377409,0,debt_consolidation,13.81,MORTGAGE,90000.0,26000,TX,667.0
377410,0,credit_card,17.04,RENT,35000.0,10000,GA,707.0
377411,0,debt_consolidation,13.72,RENT,60000.0,10000,AZ,687.0
377412,0,home_improvement,19.78,OWN,110000.0,35000,DC,722.0
377413,0,debt_consolidation,21.79,MORTGAGE,168000.0,20000,NJ,662.0
377414,0,debt_consolidation,18.28,MORTGAGE,155000.0,35000,WA,667.0
377415,0,debt_consolidation,8.03,MORTGAGE,156000.0,28500,LA,702.0
377416,1,other,17.88,MORTGAGE,125000.0,5000,NY,702.0
377417,0,credit_card,16.79,MORTGAGE,221000.0,10000,NJ,672.0
377418,0,home_improvement,37.58,OWN,80000.0,3000,KY,777.0
377419,1,debt_consolidation,27.5,RENT,38400.0,20400,MI,692.0
377420,0,debt_consolidation,26.91,OWN,52000.0,11000,AZ,707.0
377421,0,debt_consolidation,12.51,MORTGAGE,50000.0,4800,IN,692.0
377422,0,debt_consolidation,5.96,RENT,55000.0,5000,NY,722.0
377423,1,debt_consolidation,19.39,RENT,55000.0,20000,MN,687.0
377424,0,home_improvement,7.65,MORTGAGE,45000.0,15000,CA,707.0
377425,0,debt_consolidation,16.38,RENT,120000.0,14000,TX,762.0
377426,0,credit_card,23.03,MORTGAGE,139000.0,20000,TX,787.0
377427,0,home_improvement,27.05,OWN,26000.0,5000,IL,702.0
377428,0,credit_card,4.45,MORTGAGE,34000.0,5000,NY,672.0
377429,0,debt_consolidation,17.06,RENT,37500.0,7200,PA,672.0
377430,0,debt_consolidation,26.36,MORTGAGE,58000.0,14000,VA,702.0
377431,0,debt_consolidation,22.48,MORTGAGE,113000.0,35000,AZ,722.0
377432,0,other,25.03,RENT,32000.0,7000,FL,692.0
377433,1,home_improvement,18.46,RENT,60000.0,7400,FL,722.0
377434,0,debt_consolidation,16.51,MORTGAGE,100000.0,8400,UT,682.0
377435,0,car,16.32,MORTGAGE,90000.0,8000,CA,732.0
377436,1,debt_consolidation,31.09,RENT,130000.0,35875,FL,792.0
377437,0,debt_consolidation,17.31,MORTGAGE,45000.0,12000,UT,697.0
377438,0,credit_card,20.41,MORTGAGE,135000.0,40000,NE,762.0
377439,0,debt_consolidation,11.3,MORTGAGE,56000.0,8400,FL,682.0
377440,0,debt_consolidation,27.73,OWN,78500.0,24000,WI,722.0
377441,1,debt_consolidation,17.35,MORTGAGE,55000.0,36000,PA,747.0
377442,0,debt_consolidation,4.16,RENT,100000.0,9000,NY,672.0
377443,1,medical,25.41,RENT,53500.0,10000,CA,672.0
377444,1,major_purchase,21.57,OWN,21194.0,10500,OK,702.0
377445,1,debt_consolidation,25.05,OWN,89000.0,15000,IN,672.0
377446,0,debt_consolidation,21.26,OWN,28000.0,3900,IL,677.0
377447,0,debt_consolidation,31.28,OWN,45000.0,21050,NV,742.0
377448,0,house,22.48,RENT,45000.0,15000,NY,732.0
377449,0,other,38.29,MORTGAGE,55000.0,1700,NM,717.0
377450,0,home_improvement,19.94,MORTGAGE,68950.0,15125,VA,677.0
377451,0,medical,2.08,RENT,72000.0,28000,PA,697.0
377452,0,other,17.17,RENT,46000.0,15000,NY,677.0
377453,0,debt_consolidation,12.6,MORTGAGE,58000.0,12600,KS,667.0
377454,0,debt_consolidation,13.92,RENT,120000.0,35000,NY,677.0
377455,0,credit_card,30.81,OWN,93000.0,24000,GA,752.0
377456,0,debt_consolidation,28.38,MORTGAGE,48000.0,16000,TX,707.0
377457,0,vacation,15.13,MORTGAGE,50000.0,8000,MN,677.0
377458,1,debt_consolidation,21.98,MORTGAGE,80000.0,10000,IN,682.0
377459,1,debt_consolidation,28.28,OWN,105000.0,20000,IL,697.0
377460,1,debt_consolidation,51.99,MORTGAGE,76900.0,5000,OH,662.0
377461,0,credit_card,6.09,MORTGAGE,95000.0,20400,GA,802.0
377462,0,credit_card,9.89,RENT,70000.0,17000,CA,722.0
377463,0,debt_consolidation,8.94,MORTGAGE,90000.0,12000,TX,667.0
377464,0,debt_consolidation,32.57,MORTGAGE,93000.0,27075,CA,707.0
377465,0,debt_consolidation,12.15,RENT,98000.0,3000,CO,742.0
377466,0,home_improvement,27.72,MORTGAGE,70000.0,24000,OH,742.0
377467,1,debt_consolidation,15.98,MORTGAGE,25465.0,7600,FL,677.0
377468,0,other,17.25,MORTGAGE,100000.0,3500,MA,762.0
377469,0,debt_consolidation,4.4,OWN,77000.0,10000,MA,682.0
377470,1,debt_consolidation,36.22,RENT,60000.0,10000,CA,767.0
377471,0,debt_consolidation,13.03,MORTGAGE,55000.0,3000,NC,702.0
377472,0,credit_card,39.77,RENT,64397.0,20500,TX,697.0
377473,0,other,20.77,OWN,78000.0,8000,IN,682.0
377474,0,debt_consolidation,37.08,MORTGAGE,135000.0,27000,CA,697.0
377475,0,debt_consolidation,30.96,MORTGAGE,50000.0,12000,TX,717.0
377476,0,debt_consolidation,14.81,MORTGAGE,65000.0,18775,CA,697.0
377477,0,other,13.23,RENT,29120.0,2500,CA,682.0
377478,0,debt_consolidation,5.21,RENT,51500.0,1500,TX,702.0
377479,0,other,24.76,RENT,38000.0,4000,AZ,702.0
377480,0,credit_card,20.34,RENT,73000.0,10000,AK,752.0
377481,1,debt_consolidation,37.44,OWN,135000.0,21000,GA,767.0
377482,0,other,23.65,MORTGAGE,94200.0,31925,NJ,777.0
377483,0,other,8.42,RENT,52000.0,20000,PA,707.0
377484,1,debt_consolidation,15.31,RENT,25000.0,4000,NY,672.0
377485,0,other,13.36,MORTGAGE,92000.0,5000,NC,697.0
377486,1,debt_consolidation,4.03,MORTGAGE,100000.0,14000,NY,667.0
377487,0,debt_consolidation,23.64,OWN,125000.0,25000,VA,722.0
377488,0,home_improvement,19.83,MORTGAGE,110000.0,26875,AL,692.0
377489,0,car,9.04,OWN,65000.0,9100,NY,742.0
377490,0,debt_consolidation,13.87,MORTGAGE,120000.0,11200,CA,717.0
377491,0,credit_card,27.79,MORTGAGE,83000.0,12000,TX,702.0
377492,0,debt_consolidation,4.43,OWN,200000.0,27000,CA,702.0
377493,0,other,22.98,RENT,35000.0,1000,TX,662.0
377494,0,debt_consolidation,26.78,RENT,27000.0,4400,FL,737.0
377495,1,debt_consolidation,29.81,MORTGAGE,44000.0,25000,NC,682.0
377496,0,debt_consolidation,34.62,RENT,23256.0,12500,HI,672.0
377497,0,debt_consolidation,9.46,MORTGAGE,136000.0,14500,GA,742.0
377498,0,debt_consolidation,2.39,RENT,50000.0,8000,CA,792.0
377499,0,debt_consolidation,10.54,MORTGAGE,125232.0,35000,WI,707.0
377500,1,debt_consolidation,10.52,RENT,80000.0,28000,IL,712.0
377501,0,credit_card,4.39,MORTGAGE,150000.0,13000,NY,702.0
377502,0,debt_consolidation,34.3,MORTGAGE,31000.0,6000,MI,722.0
377503,0,other,12.54,MORTGAGE,115000.0,11000,CA,747.0
377504,0,major_purchase,3.92,RENT,30000.0,4000,CA,762.0
377505,0,credit_card,27.86,MORTGAGE,51000.0,11000,FL,727.0
377506,0,small_business,16.5,MORTGAGE,40015.0,2000,IN,742.0
377507,0,debt_consolidation,9.59,OWN,93000.0,18200,KS,752.0
377508,1,debt_consolidation,18.57,OWN,165000.0,32000,NY,682.0
377509,0,credit_card,23.3,MORTGAGE,100000.0,32875,LA,687.0
377510,0,debt_consolidation,24.59,RENT,33280.0,8000,CO,702.0
377511,0,debt_consolidation,12.43,MORTGAGE,75000.0,7500,IN,717.0
377512,1,house,11.08,OWN,148000.0,20000,CA,702.0
377513,0,credit_card,35.52,OWN,41000.0,19850,SC,692.0
377514,0,other,1.2,OWN,46879.0,16000,MT,722.0
377515,0,home_improvement,8.14,MORTGAGE,70000.0,14000,TN,697.0
377516,0,house,1.87,MORTGAGE,70000.0,10000,CT,672.0
377517,0,debt_consolidation,19.16,RENT,58000.0,14400,TX,717.0
377518,0,car,0.75,RENT,39998.0,6000,CA,667.0
377519,0,credit_card,5.9,MORTGAGE,48000.0,5000,NV,732.0
377520,0,debt_consolidation,14.05,MORTGAGE,135000.0,40000,CA,692.0
377521,0,other,44.69,OWN,34000.0,5000,IL,827.0
377522,1,debt_consolidation,10.53,MORTGAGE,75000.0,18000,IL,667.0
377523,0,other,48.1,MORTGAGE,72000.0,12000,UT,682.0
377524,0,debt_consolidation,15.5,MORTGAGE,160000.0,35000,TX,727.0
377525,0,debt_consolidation,5.57,RENT,188000.0,30000,NY,777.0
377526,0,credit_card,16.99,RENT,100000.0,12000,OK,722.0
377527,0,credit_card,7.61,RENT,70000.0,3850,CA,682.0
377528,1,credit_card,16.21,RENT,64200.0,16900,WA,667.0
377529,0,major_purchase,16.72,RENT,172585.0,20000,NY,727.0
377530,0,debt_consolidation,21.11,RENT,58000.0,30000,CA,662.0
377531,1,credit_card,17.8,MORTGAGE,30000.0,6000,LA,697.0
377532,0,debt_consolidation,30.45,RENT,20000.0,4000,TX,682.0
377533,0,debt_consolidation,24.03,OWN,61000.0,11000,MO,732.0
377534,0,debt_consolidation,27.24,MORTGAGE,23000.0,6000,OH,712.0
377535,1,vacation,24.13,RENT,92800.0,5400,RI,677.0
377536,0,debt_consolidation,11.08,MORTGAGE,90000.0,14000,NE,707.0
377537,1,debt_consolidation,10.42,MORTGAGE,86000.0,22500,PA,737.0
377538,0,debt_consolidation,17.12,MORTGAGE,65000.0,10000,NC,672.0
377539,0,credit_card,28.54,MORTGAGE,75000.0,22000,CT,727.0
377540,0,home_improvement,20.13,MORTGAGE,48000.0,5600,IL,667.0
377541,0,debt_consolidation,26.22,RENT,40000.0,19000,CA,772.0
377542,0,debt_consolidation,6.82,MORTGAGE,234000.0,24000,IN,712.0
377543,1,credit_card,5.44,MORTGAGE,80000.0,2400,TX,692.0
377544,0,medical,18.98,MORTGAGE,88000.0,1000,MO,717.0
377545,0,debt_consolidation,1.29,MORTGAGE,39000.0,5000,AL,727.0
377546,0,credit_card,1.01,RENT,45000.0,15000,VA,722.0
377547,1,debt_consolidation,28.08,RENT,78500.0,4800,OH,817.0
377548,0,debt_consolidation,7.33,MORTGAGE,130000.0,18000,NC,722.0
